filing_date,quarter,symbol,percentage,value,price_before,price_after,price_change_pct,hld_pct_change
2018-11-14,Q3 2018,OKTA,0.0,4222,55.0,58.02000045776367,5.490909923206677,39.70880211780279
2019-02-14,Q4 2018,OKTA,0.0,3828,83.5999984741211,84.76000213623047,1.387564214452063,-9.332070108953106
2019-05-15,Q1 2019,OKTA,0.0,4964,103.83000183105467,109.70999908447266,5.663100404241071,29.676071055381392
2019-08-14,Q2 2019,OKTA,0.0,7411,133.13999938964844,127.36000061035156,-4.341293980617418,49.2949234488316
2019-11-14,Q3 2019,OKTA,0.0,5908,116.6999969482422,117.5199966430664,0.7026561407605676,-20.280663878019155
2021-11-15,Q3 2021,OKTA,0.0,1327,261.5,267.95001220703125,2.4665438650215106,-77.53893026404874
2022-02-14,Q4 2021,OKTA,0.0,1253,191.7700042724609,195.42999267578125,1.9085301777019896,-5.576488319517714
2022-05-16,Q1 2022,OKTA,0.0,844,97.6999969482422,87.4800033569336,-10.460587421228649,-32.64166001596169
2021-05-17,Q1 2021,OLO,0.0,17972,23.309999465942383,24.8799991607666,6.735305580414548,
2021-08-16,Q2 2021,OLO,0.0,25463,36.7400016784668,33.79999923706055,-8.002183742766068,41.681504562653025
2021-11-15,Q3 2021,OLO,0.0,20450,29.5,29.290000915527344,-0.7118613032971398,-19.687389545615208
2022-02-14,Q4 2021,OLO,0.1,44777,16.829999923706055,18.290000915527344,8.674991078073571,118.95843520782394
2022-05-16,Q1 2022,OLO,0.2,47873,11.770000457763672,11.140000343322754,-5.352592098034799,6.914264019474281
2022-08-15,Q2 2022,OLO,0.4,44397,8.260000228881836,8.130000114440918,-1.5738512208070023,-7.260877739017813
2022-11-14,Q3 2022,OLO,0.4,40326,8.819999694824219,8.300000190734863,-5.895686191400928,-9.169538482329887
2020-11-16,Q3 2020,OM,0.0,2750,788.25,913.7999877929688,15.927686367645894,
2021-02-16,Q4 2020,OM,0.0,3126,879.9000244140625,798.0,-9.30787841136848,13.67272727272728
2021-05-17,Q1 2021,OM,0.0,2991,631.9500122070312,654.4500122070312,3.560408191372713,-4.318618042226485
2021-08-16,Q2 2021,OM,0.0,2749,585.0,578.5499877929688,-1.1025661892361112,-8.090939485122028
2021-11-15,Q3 2021,OM,0.0,2719,762.9000244140625,797.7000122070312,4.561539740373783,-1.0913059294288874
2022-02-14,Q4 2021,OM,0.0,2535,558.4500122070312,533.4000244140625,-4.485627584458195,-6.767193821257811
2015-02-17,Q4 2014,ONDK,1.7,142431,,,,
2015-05-15,Q1 2015,ONDK,1.6,145837,,,,2.391333347375224
2015-08-14,Q2 2015,ONDK,0.8,79323,,,,-45.608453273174845
2015-11-16,Q3 2015,ONDK,0.8,67815,,,,-14.507772020725385
2016-02-16,Q4 2015,ONDK,0.6,71070,,,,4.79982304799822
2016-05-16,Q1 2016,ONDK,0.8,53751,,,,-24.368932038834956
2016-08-15,Q2 2016,ONDK,0.6,28190,,,,-47.554464102993435
2016-11-14,Q3 2016,ONDK,0.3,21830,,,,-22.561191912025535
2017-02-14,Q4 2016,ONDK,0.1,11394,,,,-47.80577187356848
2017-05-15,Q1 2017,ONDK,0.1,10536,,,,-7.530279094260139
2017-08-14,Q2 2017,ONDK,0.0,5291,,,,-49.78170083523159
2018-05-15,Q1 2018,ONE,0.0,3440,,,,
2018-08-14,Q2 2018,ONE,0.0,3552,,,,3.2558139534883734
2018-11-14,Q3 2018,ONE,0.0,2854,,,,-19.650900900900904
2019-02-14,Q4 2018,ONE,0.0,2496,,,,-12.543798177995791
2019-05-15,Q1 2019,ONE,0.0,2525,,,,1.1618589743589647
2019-08-14,Q2 2019,ONE,0.0,2547,,,,0.8712871287128721
2019-11-14,Q3 2019,ONE,0.0,2365,,,,-7.145661562622696
2020-02-14,Q4 2019,ONE,0.0,2134,,,,-9.76744186046512
2020-05-15,Q1 2020,ONE,0.0,1632,,,,-23.523898781630738
2020-08-14,Q2 2020,ONE,0.0,1258,,,,-22.916666666666664
2020-11-16,Q3 2020,ONE,0.0,1437,,,,14.228934817170114
2021-02-16,Q4 2020,ONE,0.0,1216,,,,-15.379262352122481
2021-05-17,Q1 2021,ONE,0.0,742,,,,-38.98026315789473
2021-08-16,Q2 2021,ONE,0.0,394,,,,-46.90026954177897
2021-11-15,Q3 2021,ONE,0.0,157,,,,-60.1522842639594
2022-02-14,Q4 2021,ONE,0.0,128,,,,-18.47133757961783
2021-02-16,Q4 2020,ONEM,0.4,171545,,,,
2021-05-17,Q1 2021,ONEM,0.7,297790,,,,73.59293479844939
2021-08-16,Q2 2021,ONEM,0.5,251917,,,,-15.404479666879345
2021-11-15,Q3 2021,ONEM,0.4,217341,,,,-13.725155507567965
2022-02-14,Q4 2021,ONEM,0.5,242345,,,,11.504502141795614
2022-05-16,Q1 2022,ONEM,0.7,195819,,,,-19.198250428108686
2022-08-15,Q2 2022,ONEM,1.1,133172,,,,-31.992299010821213
2021-05-17,Q1 2021,ONTF,0.2,77616,30.371267318725582,29.335590362548828,-3.410055119886963,
2021-08-16,Q2 2021,ONTF,0.1,56768,18.97017478942871,17.951757431030273,-5.368518580893409,-26.860441146155434
2021-11-15,Q3 2021,ONTF,0.1,45064,14.447712898254396,14.508127212524414,0.4181583250960013,-20.61724915445321
2022-02-14,Q4 2021,ONTF,0.1,39211,13.558755874633787,14.007549285888672,3.3099896141245657,-12.988194567725897
2022-05-16,Q1 2022,ONTF,0.1,27399,9.485087394714355,9.66633129119873,1.910830010753245,-30.124199841881104
2022-08-15,Q2 2022,ONTF,0.0,795,8.880942344665527,8.786005020141602,-1.0690005726807958,-97.09843424942515
2022-11-14,Q3 2022,ONTF,0.0,737,6.921783924102783,6.844107627868652,-1.1222005350910955,-7.295597484276728
2023-02-14,Q4 2022,ONTF,0.0,723,8.483931541442871,9.096708297729492,7.222792325625078,-1.8995929443690662
2023-05-15,Q1 2023,ONTF,0.0,734,6.593818664550781,6.645602703094482,0.785342169357778,1.5214384508990264
2021-05-17,Q1 2021,OSCR,0.3,149453,22.940000534057617,23.07999992370605,0.6102850322108274,
2021-08-16,Q2 2021,OSCR,0.2,132857,14.699999809265137,13.0600004196167,-11.15645857773941,-11.10449438954052
2021-11-15,Q3 2021,OSCR,0.3,130678,12.18000030517578,11.93000030517578,-2.052545104565923,-1.640109290440095
2022-02-14,Q4 2021,OSCR,0.0,16701,6.699999809265137,7.340000152587891,9.552244202122594,-87.21973094170403
2022-05-16,Q1 2022,OSCR,0.1,21211,6.389999866485596,6.019999980926514,-5.790295669639449,27.00437099574875
2020-11-16,Q3 2020,OSH,0.0,1336,,,,
2021-02-16,Q4 2020,OSH,0.0,1529,,,,14.446107784431138
2021-05-17,Q1 2021,OSH,0.0,1357,,,,-11.249182472204055
2021-08-16,Q2 2021,OSH,0.0,1464,,,,7.885040530582166
2021-11-15,Q3 2021,OSH,0.0,1063,,,,-27.39071038251366
2022-02-14,Q4 2021,OSH,0.0,829,,,,-22.0131702728128
2015-05-15,Q1 2015,OSPN,0.4,40926,26.142457962036133,27.03031539916992,3.396227846758436,
2015-08-14,Q2 2015,OSPN,0.6,57361,18.289857864379883,18.67459487915039,2.103553880097648,40.15784586815228
2015-11-16,Q3 2015,OSPN,0.3,26410,19.25663375854492,20.29246711730957,5.379098817336175,-53.95826432593574
2016-02-16,Q4 2015,OSPN,0.1,17565,13.47569751739502,13.426371574401855,-0.3660362881364172,-33.49110185535782
2021-02-16,Q4 2020,OZON,0.1,31058,,,,
2021-05-17,Q1 2021,OZON,0.1,42053,,,,35.401506858136386
2021-08-16,Q2 2021,OZON,0.1,43965,,,,4.546643521270788
2021-11-15,Q3 2021,OZON,0.3,138932,,,,216.00591379506423
2022-02-14,Q4 2021,OZON,0.4,189829,,,,36.63446866092765
2022-05-16,Q1 2022,OZON,0.3,80724,,,,-57.47541208139957
2022-08-15,Q2 2022,OZON,0.7,80724,,,,0.0
2022-11-14,Q3 2022,OZON,0.7,80724,,,,0.0
2023-02-14,Q4 2022,OZON,0.9,69579,,,,-13.806302958228034
2023-05-15,Q1 2023,OZON,0.4,40794,,,,-41.37024102099771
2023-05-15,Q1 2023,PANW,0.5,51472,99.6500015258789,95.71499633789062,-3.948826018799777,
2021-05-17,Q1 2021,PAQCU,0.0,8128,,,,
2021-08-16,Q2 2021,PAQCU,0.0,8024,,,,-1.2795275590551158
2021-11-15,Q3 2021,PAQCU,0.0,8016,,,,-0.09970089730807485
2022-02-14,Q4 2021,PAQCU,0.0,8000,,,,-0.1996007984031989
2021-08-16,Q2 2021,PATH,1.3,708077,62.0,59.91999816894531,-3.354841662991431,
2021-11-15,Q3 2021,PATH,1.1,554596,53.70000076293945,55.95000076293945,4.189944074549839,-21.675749953747967
2022-02-14,Q4 2021,PATH,0.8,354176,37.36000061035156,38.880001068115234,4.068523642749931,-36.138017583971035
2022-05-16,Q1 2022,PATH,0.0,8667,17.6299991607666,17.059999465942383,-3.2331237774116466,-97.5529115468016
2014-02-14,Q4 2013,PBPB,0.0,1214,22.700000762939453,22.399999618530277,-1.3215909001156003,
2014-05-15,Q1 2014,PBPB,0.0,894,15.470000267028809,15.279999732971191,-1.2281870121396512,-26.35914332784185
2014-08-14,Q2 2014,PBPB,0.0,798,12.31999969482422,12.119999885559082,-1.6233751154162694,-10.738255033557042
2021-08-16,Q2 2021,PCOR,1.7,904440,92.8499984741211,89.3499984741211,-3.769520794311602,
2021-11-15,Q3 2021,PCOR,1.6,851003,88.88999938964844,86.95999908447266,-2.171223217941136,-5.9082968466675485
2022-02-14,Q4 2021,PCOR,1.4,630894,66.98999786376953,70.33999633789062,5.000744261753272,-25.864656176300205
2022-05-16,Q1 2022,PCOR,1.0,267438,47.18999862670898,43.47999954223633,-7.86183342326448,-57.609677695460725
2022-08-15,Q2 2022,PCOR,1.2,141435,62.900001525878906,63.08000183105469,0.2861689996966436,-47.114845309941
2023-11-14,Q3 2023,PCOR,0.6,76901,52.22999954223633,56.45000076293945,8.07965012002456,-45.62802700887333
2024-02-14,Q4 2023,PCOR,0.8,110786,71.4800033569336,74.58999633789062,4.350857351569165,44.06314612293729
2024-05-15,Q1 2024,PCOR,1.1,192236,67.93000030517578,69.2300033569336,1.9137392108310676,73.52011987074178
2024-08-14,Q2 2024,PCOR,0.7,155132,55.83000183105469,56.5099983215332,1.2179768371425643,-19.301275515512184
2024-11-14,Q3 2024,PCOR,0.6,144393,73.41999816894531,69.1500015258789,-5.815849563549159,-6.922491813423404
2025-02-14,Q4 2024,PCOR,0.7,175298,75.0999984741211,88.33000183105469,17.616516146125562,21.403392131197485
2025-05-15,Q1 2025,PCOR,0.6,154453,71.83999633789062,71.08000183105469,-1.0578988663381834,-11.891179591324486
2019-08-14,Q2 2019,PD,0.0,7058,36.20000076293945,33.75,-6.76795776603324,
2019-11-14,Q3 2019,PD,0.0,4238,22.049999237060547,23.520000457763672,6.666672433404985,-39.95466137716067
2020-02-14,Q4 2019,PD,0.0,3509,21.06999969482422,21.65999984741211,2.800190608131913,-17.20151014629542
2020-05-15,Q1 2020,PD,0.0,2592,25.270000457763672,24.81999969482422,-1.7807706956380362,-26.132801367911085
2020-08-14,Q2 2020,PD,0.0,4293,29.5,28.86000061035156,-2.169489456435381,65.625
2020-11-16,Q3 2020,PD,0.0,4067,30.21999931335449,29.8799991607666,-1.1250832571582536,-5.264383880736078
2021-02-16,Q4 2020,PD,0.0,6255,56.58000183105469,53.630001068115234,-5.213857666084955,53.79886894516843
2021-05-17,Q1 2021,PD,0.0,6035,34.869998931884766,35.529998779296875,1.89274409988184,-3.5171862509992047
2021-08-16,Q2 2021,PD,0.0,6387,40.43000030517578,38.20000076293945,-5.515704984921426,5.832642916321462
2021-11-15,Q3 2021,PD,0.0,6213,42.119998931884766,41.95000076293945,-0.4036043999436671,-2.724283701268204
2022-02-14,Q4 2021,PD,0.0,5213,33.650001525878906,35.5,5.4977663899905975,-16.09528408176404
2015-05-15,Q1 2015,PGEN,0.1,13611,40.97999954223633,41.16999816894531,0.4636374544444807,
2016-02-16,Q4 2015,PGEN,0.4,50501,29.670000076293945,32.31999969482422,8.931579412591908,271.0307839247667
2016-05-16,Q1 2016,PGEN,1.0,70939,24.350000381469727,26.63999938964844,9.404513233278603,40.47048573295577
2022-11-14,Q3 2022,PGY,1.2,134636,16.799999237060547,15.239999771118164,-9.285711528492495,
2023-02-14,Q4 2022,PGY,1.0,78121,16.31999969482422,16.200000762939453,-0.7352875865728263,-41.976143082088
2023-05-15,Q1 2023,PGY,0.4,44503,10.47599983215332,9.87600040435791,-5.727371491109326,-43.033243302057066
2023-08-14,Q2 2023,PGY,0.4,45878,31.799999237060547,26.399999618530277,-16.981131283289383,3.0896793474597173
2023-11-14,Q3 2023,PGY,0.0,5633,14.760000228881836,17.8799991607666,21.13820381777274,-87.72178386154584
2019-11-14,Q3 2019,PLAN,0.3,56729,,,,
2020-02-14,Q4 2019,PLAN,0.6,114882,,,,102.51017997849425
2020-05-15,Q1 2020,PLAN,1.2,205795,,,,79.13598300865236
2020-08-14,Q2 2020,PLAN,1.2,308149,,,,49.735902232804484
2020-11-16,Q3 2020,PLAN,1.2,425601,,,,38.11532732541725
2021-02-16,Q4 2020,PLAN,0.2,92030,,,,-78.37646058162457
2021-05-17,Q1 2021,PLAN,0.2,68975,,,,-25.051613604259483
2021-08-16,Q2 2021,PLAN,0.1,68270,,,,-1.0221094599492608
2021-11-15,Q3 2021,PLAN,0.1,77992,,,,14.24051559982422
2022-02-14,Q4 2021,PLAN,0.1,68586,,,,-12.060211303723456
2022-05-16,Q1 2022,PLAN,0.4,97306,,,,41.87443501589245
2021-05-17,Q1 2021,PLTK,0.3,149655,23.35649681091309,23.801382064819336,1.9047601937392509,
2021-08-16,Q2 2021,PLTK,0.2,131120,22.642826080322266,22.253549575805664,-1.7192045866346255,-12.38515251745682
2021-11-15,Q3 2021,PLTK,0.3,151965,21.094995498657227,19.908632278442383,-5.623908382869104,15.89765100671141
2022-02-14,Q4 2021,PLTK,0.2,95095,16.516380310058594,17.6842041015625,7.0707005383782136,-37.42309084328629
2025-02-14,Q4 2024,PONY,0.0,5309,14.859999656677246,18.309999465942383,23.216688351098995,
2025-05-15,Q1 2025,PONY,0.0,3263,17.170000076293945,18.43000030517578,7.338382197338931,-38.53833113580713
2015-02-17,Q4 2014,PPC,0.8,65580,21.224130630493164,22.46187400817871,5.831774216029628,
2015-05-15,Q1 2015,PPC,0.5,45180,20.406902313232425,20.62112617492676,1.0497617835678423,-31.10704483074108
2015-08-14,Q2 2015,PPC,0.5,45940,18.06629753112793,18.2249813079834,0.8783414342759452,1.6821602478972908
2015-11-16,Q3 2015,PPC,0.5,41560,14.81325340270996,15.130622863769531,2.142469668422132,-9.53417501088376
2016-02-16,Q4 2015,PPC,0.4,44180,17.479162216186523,18.55028533935547,6.128000357917813,6.3041385948027
2022-02-14,Q4 2021,PRM,0.3,138900,12.989999771118164,12.989999771118164,0.0,
2022-05-16,Q1 2022,PRM,0.3,88569,9.800000190734863,10.229999542236328,4.387748399311214,-36.23542116630669
2016-02-16,Q4 2015,PSTG,0.7,81628,11.970000267028809,13.029999732971191,8.85546735418324,
2016-05-16,Q1 2016,PSTG,1.0,71771,14.170000076293944,14.010000228881836,-1.1291450003573755,-12.075513304258346
2016-08-15,Q2 2016,PSTG,0.2,10900,13.619999885559082,13.640000343322754,0.1468462403210283,-84.81280740131808
2016-11-14,Q3 2016,PSTG,0.2,13550,14.100000381469728,14.729999542236328,4.468079033491012,24.311926605504585
2017-02-14,Q4 2016,PSTG,0.1,11310,12.0,12.010000228881836,0.0833352406819661,-16.531365313653133
2017-05-15,Q1 2017,PSTG,0.1,9830,11.380000114440918,11.949999809265137,5.008784614166253,-13.085764809902745
2017-08-14,Q2 2017,PSTG,0.1,12810,12.670000076293944,12.609999656677246,-0.4735628986219369,30.31536113936928
2017-11-14,Q3 2017,PSTG,0.1,15990,16.780000686645508,16.729999542236328,-0.2979805861925469,24.82435597189696
2018-02-14,Q4 2017,PSTG,0.1,15860,20.399999618530277,21.979999542236328,7.745097810055186,-0.8130081300813052
2018-05-15,Q1 2018,PSTG,0.1,19950,22.86000061035156,23.59000015258789,3.193348743419397,25.788146279949565
2018-08-14,Q2 2018,PSTG,0.1,23880,22.229999542236328,22.479999542236328,1.1246064109223557,19.69924812030075
2018-11-14,Q3 2018,PSTG,0.1,25950,19.40999984741211,19.489999771118164,0.4121582912671733,8.668341708542716
2019-02-14,Q4 2018,PSTG,0.1,16080,19.030000686645508,19.209999084472656,0.9458664809900093,-38.03468208092485
2019-05-15,Q1 2019,PSTG,0.1,21790,21.170000076293945,20.790000915527344,-1.7949889437748403,35.509950248756226
2019-08-14,Q2 2019,PSTG,0.1,15270,13.420000076293944,13.010000228881836,-3.055140425344428,-29.921982560807713
2019-11-14,Q3 2019,PSTG,0.1,16940,19.76000022888184,20.0,1.2145737264080234,10.936476751800917
2020-05-15,Q1 2020,PTON,0.7,110270,45.11000061035156,43.61000061035156,-3.3252050093206806,
2020-08-14,Q2 2020,PTON,1.2,306176,65.70999908447266,65.26000213623047,-0.6848226366031441,177.66028838305976
2020-11-16,Q3 2020,PTON,2.2,771855,100.79000091552734,102.48999786376952,1.6866722222445103,152.09520014632108
2021-02-16,Q4 2020,PTON,3.1,1192179,154.6699981689453,139.22999572753906,-9.982545176305756,54.456342188623516
2021-05-17,Q1 2021,PTON,2.0,883528,96.58000183105467,95.19000244140624,-1.4392207116333808,-25.889652476683455
2021-08-16,Q2 2021,PTON,2.0,1094621,110.87999725341795,113.25,2.137448417468258,23.89205548663993
2021-11-15,Q3 2021,PTON,1.2,626493,49.220001220703125,54.84999847412109,11.438433794775802,-42.76621771371095
2022-02-14,Q4 2021,PTON,0.8,365277,34.68000030517578,33.25,-4.123414915202185,-41.69495908174553
2022-05-16,Q1 2022,PTON,0.1,31669,15.869999885559082,15.550000190734863,-2.016381204359067,-91.33014123528172
2022-08-15,Q2 2022,PTON,0.1,7028,13.529999732971191,13.6899995803833,1.1825561756827423,-77.80795099308472
2022-11-14,Q3 2022,PTON,0.1,6381,10.329999923706056,11.84000015258789,14.61762091030199,-9.206033010813886
2023-02-14,Q4 2022,PTON,0.2,19491,13.630000114440918,14.3100004196167,4.988997061381711,205.45369064409965
2023-05-15,Q1 2023,PTON,0.0,2268,6.940000057220459,6.980000019073486,0.5763683216603277,-88.36386024318917
2023-08-14,Q2 2023,PTON,0.0,1538,7.559999942779541,7.429999828338623,-1.7195782463606948,-32.18694885361552
2023-11-14,Q3 2023,PTON,0.0,1010,4.440000057220459,5.570000171661377,25.450452699956127,-34.33029908972692
2018-08-14,Q2 2018,PVTL,0.2,31551,,,,
2018-11-14,Q3 2018,PVTL,0.1,25454,,,,-19.324268644416975
2019-02-14,Q4 2018,PVTL,0.1,21255,,,,-16.496424923391217
2019-05-15,Q1 2019,PVTL,0.1,27105,,,,27.522935779816503
2019-08-14,Q2 2019,PVTL,0.1,13728,,,,-49.35251798561151
2020-02-14,Q4 2019,PYPL,1.5,264800,120.51000213623048,122.2699966430664,1.4604551287339225,
2020-05-15,Q1 2020,PYPL,1.3,222117,144.41000366210938,146.24000549316406,1.267226497228355,-16.118957703927496
2020-08-14,Q2 2020,PYPL,1.5,383480,193.07000732421875,196.2899932861328,1.6677815506096718,72.64774870901371
2020-11-16,Q3 2020,PYPL,1.2,423615,188.6199951171875,192.3000030517578,1.9510168751112331,10.465995619067492
2021-02-16,Q4 2020,PYPL,0.5,209843,298.3699951171875,297.20001220703125,-0.3921248548121364,-50.46374656232664
2021-05-17,Q1 2021,PYPL,0.5,217585,246.2899932861328,243.2100067138672,-1.2505528670372663,3.6894249510348143
2021-08-16,Q2 2021,PYPL,0.5,261166,274.9100036621094,271.1000061035156,-1.385907208846645,20.029413792311047
2021-11-15,Q3 2021,PYPL,0.4,233148,208.3000030517578,215.6699981689453,3.5381637106151285,-10.728042700810981
2022-02-14,Q4 2021,PYPL,0.4,168968,115.29000091552734,115.45999908447266,0.1474526564275679,-27.527579048501384
2022-11-14,Q3 2022,PYPL,0.0,4674,91.02999877929688,89.86000061035156,-1.2852885693011866,-97.23379574830737
2024-08-14,Q2 2024,QCOM,1.7,370016,166.82183837890625,170.63136291503906,2.2835886315316536,
2024-11-14,Q3 2024,QCOM,1.3,315901,158.72933959960938,158.80848693847656,0.0498630808058766,-14.625043241373348
2025-02-14,Q4 2024,QCOM,1.1,285379,171.2267303466797,172.70875549316406,0.8655337536865567,-9.661887743311992
2018-02-14,Q4 2017,QD,0.0,4138,13.9399995803833,14.0,0.4304190919857216,
2014-02-14,Q4 2013,QIHU,0.4,30769,,,,
2014-08-14,Q2 2014,QIHU,1.1,88358,,,,187.1656537424031
2014-02-14,Q4 2013,QIWI,0.6,47600,25.85923957824707,26.8283748626709,3.747733112922121,
2014-05-15,Q1 2014,QIWI,0.4,29453,22.19657325744629,22.985252380371094,3.553157119242387,-38.12394957983193
2014-08-14,Q2 2014,QIWI,0.4,34281,24.65403175354004,25.41546440124512,3.08847110816163,16.392218110209477
2015-02-17,Q4 2014,QSR,1.1,91549,29.124591827392575,30.80109214782715,5.75630494796418,
2015-05-15,Q1 2015,QSR,1.0,90072,31.33959197998047,30.751977920532227,-1.874989501534054,-1.6133436738795637
2016-02-16,Q4 2015,QSR,1.9,239186,24.3400993347168,26.2410831451416,7.810090601041185,165.54978239630515
2016-05-16,Q1 2016,QSR,1.4,95522,30.58028221130371,30.802474975585938,0.7265883380242159,-60.06371610378534
2016-08-15,Q2 2016,QSR,2.1,103842,36.34234619140625,36.34234619140625,0.0,8.710035384518754
2016-11-14,Q3 2016,QSR,1.4,95750,33.42790222167969,33.82768630981445,1.1959592483057024,-7.792608000616319
2017-02-14,Q4 2016,QSR,1.4,109717,41.50823593139648,42.41092300415039,2.174717986680617,14.586945169712795
2017-05-15,Q1 2017,QSR,1.4,135564,45.87789916992188,46.320533752441406,0.9648100513062028,23.557880729513194
2017-08-14,Q2 2017,QSR,1.0,115777,46.32052230834961,46.42147064208984,0.2179343597816851,-14.596057950488328
2017-11-14,Q3 2017,QSR,1.1,159700,50.80610656738281,49.39615249633789,-2.775166542578768,37.93758691277196
2018-02-14,Q4 2017,QSR,0.9,116812,45.16450119018555,45.56315994262695,0.8826816236997135,-26.855353788353163
2018-05-15,Q1 2018,QSR,0.7,108148,45.31230163574219,44.621429443359375,-1.5246901336785217,-7.417046193884191
2018-08-14,Q2 2018,QSR,0.6,114570,49.11612701416016,49.49730682373047,0.7760787194405995,5.938158819395634
2018-11-14,Q3 2018,QSR,0.5,112632,44.56673431396485,43.61408233642578,-2.13758533624608,-1.691542288557213
2019-02-14,Q4 2018,QSR,0.6,82961,52.0328254699707,52.21848678588867,0.3568157489835297,-26.34331273527949
2019-05-15,Q1 2019,QSR,0.3,51640,54.002925872802734,55.15833282470703,2.139526577922308,-37.75388435529948
